-57858.00  0.400  2.200  -3.400
-57828.00  0.200  2.000  -3.500
-57798.00  0.300  2.400  -4.000
-57768.00  0.300  2.400  -3.800
-57738.00  0.200  2.700  -3.800
-57708.00  0.500  2.700  -3.600
-57678.00  0.400  2.800  -3.600
-57648.00  -0.100  2.500  -2.600
-57618.00  0.300  2.500  -3.300
-57588.00  0.400  2.400  -3.000
-57558.00  0.300  2.300  -2.900
-57528.00  0.600  2.200  -2.100
-57498.00  0.500  2.600  -3.300
-57468.00  0.200  2.200  -3.400
-57438.00  -0.100  1.900  -3.800
-57408.00  0.200  2.100  -2.800
-57378.00  0.000  1.900  -3.600
-57348.00  0.100  1.900  -3.400
-57318.00  0.100  2.400  -3.100
-57288.00  0.100  2.000  -2.700
-57258.00  0.100  2.300  -3.600
-57228.00  -0.300  2.100  -3.400
-57198.00  -0.300  2.600  -4.800
-57168.00  0.000  2.500  -4.300
-57138.00  -0.200  2.600  -4.700
-57108.00  0.000  2.100  -4.300
-57078.00  0.100  2.400  -4.700
-57048.00  -0.300  2.600  -4.900
-57018.00  -0.100  2.700  -5.000
-56988.00  -0.100  2.400  -4.800
-56958.00  -0.400  2.500  -4.600
-56928.00  -0.700  2.500  -3.900
-56898.00  0.000  2.300  -4.100
-56868.00  0.100  2.400  -3.700
-56838.00  0.000  2.600  -3.700
-56808.00  0.500  2.700  -2.700
-56778.00  0.100  2.400  -4.200
-56748.00  -0.100  2.200  -3.000
-56718.00  -0.400  2.500  -4.100
-56688.00  -0.200  2.500  -4.500
-56658.00  -0.300  2.700  -4.300
-56628.00  -0.200  2.600  -3.800
-56598.00  -0.200  2.800  -4.100
-56568.00  -0.400  2.300  -3.700
-56538.00  -0.300  2.500  -3.500
-56508.00  -0.500  2.400  -3.800
-56478.00  -0.300  2.400  -4.500
-56448.00  -0.400  2.600  -3.100
-56418.00  -0.100  2.300  -3.100
-56388.00  -0.400  2.600  -3.900
-56358.00  -0.200  2.000  -3.600
-56328.00  -0.300  2.100  -4.200
-56298.00  -0.300  2.000  -4.000
-56268.00  0.000  2.100  -3.500
-56238.00  -0.200  1.900  -3.900
-56208.00  -0.800  2.500  -3.700
-56178.00  -0.500  2.400  -3.100
-56148.00  0.100  2.200  -2.600
-56118.00  -0.500  2.300  -2.900
-56088.00  -0.400  2.400  -3.400
-56058.00  -0.100  2.500  -3.500
-56028.00  -0.300  2.500  -3.800
-55998.00  -0.200  2.200  -3.600
-55968.00  -0.200  2.000  -3.300
-55938.00  -0.200  2.000  -3.500
-55908.00  -0.500  1.900  -3.100
-55878.00  -0.400  2.000  -3.200
-55848.00  -0.300  2.300  -2.700
-55818.00  -0.100  2.100  -3.000
-55788.00  -0.500  2.300  -3.900
-55758.00  0.500  2.100  -3.600
-55728.00  -0.100  2.200  -3.200
-55698.00  0.100  2.300  -3.100
-55668.00  0.300  1.700  -3.700
-55638.00  0.300  1.900  -3.200
-55608.00  0.000  2.000  -4.000
-55578.00  -0.500  1.900  -3.700
-55548.00  -0.200  2.000  -3.600
-55518.00  -0.600  2.500  -3.600
-55488.00  -0.200  2.300  -4.800
-55458.00  -0.600  1.900  -4.500
-55428.00  -0.500  1.800  -4.100
-55398.00  -0.500  2.000  -3.700
-55368.00  -0.400  2.000  -3.900
-55338.00  -0.200  2.300  -2.600
-55308.00  -0.300  2.300  -3.200
-55278.00  -0.300  2.400  -3.100
